,times,herf,author,content,share_num,pingllun_num,dianzan_num
32,04月01日 21:20,https://weibo.com/2646058397/MA0Jwm7r7?refer_flag=1001030103_,鱼丸不要粗面11,世界女排新闻资讯#头号博主说##体育##土耳其女排联赛#2022-2023赛季土耳其🇹🇷女排联赛常规赛第二十二轮，瓦基弗银行3-0PTT(25-22 25-13 25-21)。瓦基弗银行队：德尔亚19扣10中，3失误1被拦，0拦2发，12分艾格努15扣8中，1失误0被拦，0拦1发，9分Ogbogu8扣5中，1失误1被拦，2拦0发，7分加比13扣5中，1失误2被拦，1拦1发，7分卡鲁塔苏13扣6中，1失误3被拦，0拦0发，6分巴耶玛5扣3中，0失误0被拦，1拦1发，5分泽赫拉3扣2中，0失误0被拦，1拦1发，4分古卢巴伊2扣1中，0失误0被拦，0拦0发，1分阿克巴伊2扣0中，1失误0被拦，1拦0发，1分奥兹巴伊1拦0发，1分阿克曼0拦1发，1分PTT队：埃尔库尔7扣4中，0失误1被拦，3拦3发，10分坦耶尔16扣4中，3失误1被拦，0拦2发，6分帕夫洛维奇4扣2中，0失误0被拦，3拦0发，5分卡里奇15扣5中，3失误1被拦，0拦0发，5分布萨16扣5中，2失误2被拦，0拦0发，5分米斯里娜17扣3中，5失误2被拦，0拦0发，3分G.布斯拉5扣2中，0失误0被拦，0拦1发，3分塔斯德米尔1扣0中，0失误0被拦，1拦0发，1分乌尊1扣0中，0失误0被拦，0拦1发，1分扣球得分:瓦基弗银行40-25PTT拦网得分:瓦基弗银行7-7PTT发球得分:瓦基弗银行7-7PTT一传到位率:瓦基弗银行54%-46%PTT一传完美到位率:瓦基弗银行30%-32%PTT自失送分:瓦基弗银行16-21PTT收起d, 1, 7,15
33,04月01日 21:18,https://weibo.com/6405298248/MA0IR4x43?refer_flag=1001030103_,湾区经济参考,【土耳其：#4成农产品经粮食走廊出口运往欧洲#】据土耳其阿纳多卢通讯社当地时间3月31号报道，自黑海港口农产品外运协议再次延长以来，两周内已有超过120万吨谷物从乌克兰出口。报道称，自3月19号黑海港口农产品外运协议再次延长以来，已有至少31艘运粮船从乌克兰港口出发。截至3月30号，自外运协议签署以来，总共有851艘运粮船离开乌克兰。此外，迄今为止，共计超过2500万吨谷物通过这一粮食走廊出口，其中至少40％运往欧洲。L看看新闻全球眼的微博视频收起d,0,0,0
34,04月01日 21:16,https://weibo.com/3191106110/MA0HI669P?refer_flag=1001030103_,车报导,普京签署春季征兵令，将征召14.7万人加入俄武装部队，比去年多12500人。俄媒：普京签署关于批准新版俄外交政策构想的命令。俄外长拉夫罗夫：要是没有西方，战争早就结束了。泽连斯基视频演讲时，奥地利部分议员离席，抗议其演讲违反奥地利中立立场。土耳其大国民议会批准芬兰加入北约。法媒：中国成为欧洲专利申请大户，增长势头迅猛。意大利：即日起禁止使用ChatGPT并限制OpenAI处理意大利用户信息。日本政府将继续取消俄罗斯贸易最惠国待遇至2024年3月末。韩国国安首长金圣翰突遭撤换引猜测，韩媒：协调尹锡悦访美犯重大工作纰漏。防控禽流感，哥斯达黎加宣布进入卫生紧急状态。印度一寺庙地板坍塌35人死亡1人失踪，大量民众跌入12米深井。收起d,0,0,0
35,04月01日 21:14,https://weibo.com/1765841353/MA0HgyQpa?refer_flag=1001030103_,中华网军事,普京无视逮捕令，战后首访或选择土耳其，埃尔多安对西方“摊牌L中华网军事的微博视频​,0,0,0
36,04月01日 21:10,https://weibo.com/2646058397/MA0Fp8iRN?refer_flag=1001030103_,鱼丸不要粗面11,世界女排新闻资讯#土耳其女排联赛##体育##头号博主说#小彩娃的发球真的是稳得离谱，打了一局加1/3，就发出5记ace了。L鱼丸不要粗面11的微博视频​, 1, 19,66
37,04月01日 21:02,https://weibo.com/3292859325/MA0CeASmZ?refer_flag=1001030103_,重度香菜爱好者_,1⃣️看到帅哥假装淡定2⃣️淡定不了了偷看两眼吧3⃣️很赞的土耳其菜4⃣️长辈拍的，说要拿去帮我相亲5⃣️家庭活动🏕️ ​,0,0,3
38,04月01日 20:58,https://weibo.com/1866308977/MA0ADjTcq?refer_flag=1001030103_,醉眼未开开应笑,20230206我可怜的土耳其，一天两次7.8级级地震O网页链接​​​,0,0,0
39,04月01日 20:58,https://weibo.com/5631464467/MA0AqwZEa?refer_flag=1001030103_,蓝鲸小跟班,普京有可能在4月27日访问土耳其，埃尔多安会不会诱捕普京，然后把他送到海牙立个大功？众所周知，土耳其是一个善变的国家，又是历史上俄罗斯的宿敌，还是北约成员国，普京此行还是有很大风险的。普京去土耳其，是因为土耳其的第一座核电站建成了，俄罗斯建的，普京要去出席落成典礼。土耳其并不是国际刑事法院《罗马公约》的缔约国，所以理论上普京是可以去土耳其访问的，而且俄罗斯去土耳其可以飞黑海上空，并不需要经过他国领空。收起d, 6, 12,41
40,04月01日 20:57,https://weibo.com/7646881711/MA0A7Esl8?refer_flag=1001030103_,波斯风手工地毯Jane,地毯#别墅地毯##波斯地毯##真丝地毯#这条地毯为典型土耳其风格，设计简约干净，又不失高级感。在搭配方面容错率也很高，无论是复古宫廷风还是现代风都能轻松驾驭。 ​,0,0,0
41,04月01日 20:47,https://weibo.com/7138100296/MA0wdlhRx?refer_flag=1001030103_,美商大剧元-,#上海隆鼻#陈付国 cfg主要做全肋土耳其软糖——这个方案大家可能不是特别了解，就是将自体软骨碎化，做成小颗粒，然后用筋膜包裹，就像假体一样放到鼻梁，这样填进去不会有假体那么明显的异物感～这种方案一般来说垫鼻基底用得多一些，我也觉得垫鼻基底会更好一些，至少目前这个技术水平来看！因为软骨颗粒放进去对于皮肤薄一点儿的人，可能会有凹凸不平坑坑洼洼的感觉，因为它其实就算压碎了也会比较不容易平整……反正我是觉得这种方案不是特别完善，我建议不要冒这个风险，初鼻还是很重要的！基础不同价格也不同，当然不管是哪个医生我都是建议去亲自面诊看看的收起d,0, 1,0
