,times,herf,author,content,share_num,pingllun_num,dianzan_num
30,04月01日 17:28,https://weibo.com/1525666497/MzZdz4BCD?refer_flag=1001030103_,周YOYOO是辣妈,#李微敖 张继科#今天是愚人节不知道这八卦的真假有网友问 就算是过气男明星带个言也都上几千万 欠300万500万还能还不了？我是这样看的1⃣️欠钱这件事，分两种。第一种是暂时能还得了但是开销巨大于是一拖就变成了越来越还不上，借钱这种事，不会只跟一个人借的，所以对一个人欠几百万，对一群人就变成了欠几千万甚至上亿。这是个简单的数学题，不难理解。2⃣️不要以为所有欠钱的人都着急还，99%借钱不还的人都有一个心态“不着急”。跟咱们这种欠别人100就心里总有个事儿睡不着的完全是两码事。甚至于，不是还不起，而是压根不想还。3⃣️最后一条，赌，是个天坑，无论你怎么填，永远填不满。最后，还是希望这是个愚人节玩笑！节日快乐！收起d,0, 3,11
31,04月01日 17:26,https://weibo.com/5379002487/MzZcpwLwY?refer_flag=1001030103_,木斯慕斯,#电视剧春日暖阳#中男明星松杨被自己的是师哥孔亮“设计”，手段包括：雇黑氵军买黑热搜，自己拍摄松杨排练视频传递给八卦营销号，花五十万买松杨跟女友的照片，在松杨电影路演前全网铺黑料、曝光他恋情（女方还是孔亮剧团老师的女儿）。世界上没有不透风的墙，哪怕为了短期利益公司只能选择放弃松杨，做恶的竞争者看起来得到了一切，但是真相只要存在，一切都有可能，恶性竞争缺德，早晚完蛋。L木斯慕斯的微博视频收起d,0, 3,57
32,04月01日 16:50,https://weibo.com/6411227606/MzYXXD0ww?refer_flag=1001030103_,翎少女,盘点影视“打斗”爆笑合集，怎么还带生化攻击的？一个比一个搞笑 精彩片段 成龙 搞笑 我要上热门#追呗明星榜超话##听到过的狗血八卦#L翎少女的微博视频​, 1,0,0
33,04月01日 16:30,https://weibo.com/6355175983/MzYPNtvkK?refer_flag=1001030103_,真新选组,#李微敖 张继科#李微敖说，张继科的债务以及视频问题，并不简简单单是明星们的“八卦”，而是由此引发了一桩严重的刑事案件。在这桩案件里，景女士是完全的受害人。向她“要钱”的张继科的债主，该人后来也认罪，并且依然在服刑中。而张继科在这桩案件中扮演了什么角色，他自己能否来公开予以回应？#张继科方将对侵权用户提起诉讼#收起d,0,0,0
34,04月01日 16:23,https://weibo.com/5341984550/MzYMZlkUo?refer_flag=1001030103_,只爱叶修的君莫笑,梁阿渣圈外兄弟评论：好帅渣爹不愧是男明星！！！今日依旧好看，也依旧八卦，手上签绘不停。正所谓眼观四路耳听八方，挥洒自如呀！问到谎言再版问题，兴奋的说让找那个带白口罩的询问。←已问，回了个大陆版很有可能出希望他们说到做到😂让我们有机会看简体字版谎言收起d,0,0,15
35,04月01日 16:23,https://weibo.com/6474844554/MzYMQtpzp?refer_flag=1001030103_,简寧Scarlett,户外吹风刷手机都比较快乐春风拂面顺便看了下八卦也是惊呆了，但也不意外女性脱离性缘，婚姻，独美最安全，自己面对生存，面对生育，面对未来。女明星都算是超级有商业价值地一类人，都被性缘关系，拖累得一塌糊涂。这男方都是guojia帮筛选过的，烂起来也是拦不住，擦亮眼睛派睁大眼睛👀看也没用。收起d,0,0,0
36,04月01日 15:51,https://weibo.com/5135032079/MzYA41eRO?refer_flag=1001030103_,Yuki小横---,不断搞这个文｜盲热搜就是为了搞粉丝心态，冲着长｜空来的，啵圈大粉最该引导的是脱｜敏和化气愤为预｜售，千万不要让散粉被搞丧了。退一万步说，即使真的出圈了，即使大众真的被误导得相信了，“文｜盲”也只是嘲点，不是黑点，在大众眼里就和明星八卦绯闻一样，最终依然由作品和实力说话。甚至，还可能能让下沉市场有认同感甚至优越感（如果换个会营销的团队，甚至可以得利，不过乐｜华……就不指望了）。（赵ly被嘲文｜盲多少年了，朱也被嘲过文｜盲上过纸媒，王｜宝｜强更是真正的文｜盲，也不影响观众看作品。如果换个会挖角度营销的团队，“文｜盲”甚至可以化为励｜志的正面营销）长期来说，只要作品和演技好，这个事不会影响什么；但就怕短期内会不会被暂时影响到资源尤其是主流资源不过不管怎样，因为一句话而发酵成这么大的事件，都是因为乐｜华废w不用心不作为。收起d,0,0,0
37,04月01日 15:38,https://weibo.com/6427316862/MzYuQuwvA?refer_flag=1001030103_,解娱花,娱乐圈真的有那么好吗？成龙 赵丽颖 黄子韬 娱乐评论大赏 明星八卦#微博vc计划##亿点曝光计划#L解娱花的微博视频​,0, 1,1
38,04月01日 15:33,https://weibo.com/1145220862/MzYsy2Sio?refer_flag=1001030103_,资深追剧鹅,不得不说，关晓彤的嘴还是很严的，她可是王牌家族中出了名的“大嘴巴”呢！微博之夜已经过去快一个星期了，而网友们对当天场内各明星之间聊的八卦内容兴趣依然不减反增！“娱乐圈就认识张大大”的网友们纷纷涌入张大大直播间问：关晓彤到底听到了什么瓜？张大大也毫不客气直接的发微博艾特关晓彤问：妹妹到底听到了什么？关晓彤也很直接的回答：“我不说！”钓足了吃瓜群众的胃口，还得不到答案收起d, 28, 29,48
39,04月01日 15:31,https://weibo.com/6557195927/MzYs1dIuF?refer_flag=1001030103_,娱乐阿七,#李微敖 张继科#张继科的债务以及视频问题，并不简简单单是明星们的“八卦”，而是由此引发了一桩严重的刑事案件。在这桩案件里，景女士是完全的受害人。向她“要钱”的张继科的债主，该人后来也认罪，并且依然在服刑中。而张继科在这桩案件中扮演了什么角色，他自己能否来公开予以回应？ ​,0,0,0
